rate,votes,location,rest_type,cuisines,cost,menu_item,online_order_No,online_order_Yes,book_table_No,book_table_Yes
4.1,675,40,20,605,900.0,5047,0,1,0,1
4.0,64,42,62,228,150.0,2191,0,1,1,0
4.4,3675,42,20,606,1400.0,5047,0,1,0,1
3.9,823,42,20,558,750.0,5047,0,1,1,0
3.9,188,45,62,563,400.0,5047,0,1,1,0
4.5,1879,0,13,394,900.0,1820,0,1,0,1
3.9,203,0,62,1451,300.0,2789,0,1,1,0
4.3,2576,42,4,688,1200.0,4821,0,1,0,1
3.9,214,0,20,1240,600.0,4522,0,1,1,0
3.7,92,22,0,181,400.0,606,0,1,1,0
3.8,473,42,20,1597,500.0,3155,0,1,1,0
4.2,1626,41,20,1512,1500.0,3224,0,1,0,1
3.7,72,30,20,1209,450.0,2372,0,1,1,0
4.3,480,42,13,512,450.0,547,0,1,1,0
3.8,41,44,62,235,200.0,986,0,1,1,0
4.0,1390,44,20,674,1100.0,4759,0,1,0,1
3.8,64,22,62,64,500.0,336,0,1,1,0
4.2,767,41,20,1272,1700.0,5047,0,1,0,1
3.8,616,0,13,472,600.0,3452,0,1,1,0
3.3,334,0,62,282,400.0,5047,0,1,1,0
3.8,63,24,62,866,350.0,3656,0,1,1,0
3.5,69,42,62,1670,250.0,4262,0,1,1,0
4.2,875,42,13,339,600.0,964,0,1,0,1
3.7,101,0,13,488,700.0,2514,0,1,1,0
3.8,149,42,20,277,600.0,4969,0,1,1,0
3.7,69,0,29,83,400.0,4190,0,1,1,0
3.5,304,22,72,287,400.0,5047,0,1,1,0
3.8,94,38,20,1253,600.0,1276,0,1,1,0
3.9,395,44,20,911,750.0,1436,0,1,1,0
4.1,1855,38,13,343,600.0,4006,0,1,0,1
4.3,68,42,30,1676,250.0,4073,0,1,1,0
3.7,4652,43,50,1304,2000.0,5047,1,0,1,0
3.7,141,22,20,54,500.0,5047,0,1,1,0
4.2,217,16,20,808,1500.0,3746,0,1,0,1
4.1,2450,43,13,371,700.0,5047,1,0,1,0
4.2,2714,40,13,404,1000.0,2992,0,1,0,1
4.0,66,41,16,462,700.0,4746,0,1,1,0
4.2,1177,41,57,883,1300.0,1383,0,1,0,1
4.1,465,0,13,344,500.0,4055,0,1,1,0
3.1,121,43,20,1196,500.0,5047,0,1,1,0
3.9,224,22,20,1285,800.0,5047,0,1,0,1
3.9,79,44,30,956,800.0,4474,0,1,1,0
3.6,165,40,20,1196,500.0,4629,0,1,1,0
3.1,140,0,20,1182,600.0,5047,0,1,1,0
2.8,137,0,62,1451,300.0,253,0,1,1,0
4.1,779,38,13,383,700.0,3433,0,1,1,0
3.1,97,58,62,1196,450.0,3942,0,1,1,0
3.7,291,41,20,69,750.0,5047,0,1,0,1
3.9,96,38,62,1327,350.0,5047,0,1,1,0
4.0,100,44,30,175,150.0,681,0,1,1,0
3.8,48,45,62,1196,300.0,69,0,1,1,0
4.0,1021,26,20,1156,1200.0,5047,0,1,0,1
2.7,73,0,20,565,600.0,4376,0,1,1,0
4.1,1697,42,20,1196,1200.0,5047,0,1,0,1
3.9,214,26,62,824,400.0,5047,0,1,1,0
2.8,79,16,62,1235,300.0,5047,0,1,1,0
4.1,603,43,20,998,1100.0,5047,0,1,0,1
4.4,103,45,13,389,700.0,4850,0,1,0,1
3.9,64,42,62,1072,300.0,3635,0,1,1,0
3.4,34,44,20,1359,650.0,5047,0,1,1,0
4.2,169,41,13,427,700.0,2650,0,1,1,0
4.2,166,42,62,817,300.0,862,0,1,1,0
4.0,457,38,20,1156,650.0,5047,0,1,1,0
4.0,69,44,30,767,400.0,5009,0,1,1,0
4.0,151,39,20,706,1100.0,2484,0,1,0,1
3.8,273,0,20,1310,900.0,2290,0,1,1,0
3.7,52,41,13,473,450.0,3086,0,1,1,0
3.9,450,22,20,1209,550.0,4361,0,1,1,0
3.8,46,44,62,832,400.0,1968,0,1,1,0
3.7,259,42,20,1139,750.0,1222,0,1,1,0
3.7,70,43,12,224,250.0,3874,0,1,1,0
3.9,598,41,4,899,1200.0,953,0,1,0,1
3.6,71,0,62,1248,350.0,1185,0,1,1,0
4.0,62,43,62,986,400.0,3103,0,1,1,0
4.2,1065,42,13,394,800.0,3199,0,1,1,0
4.1,300,66,20,914,1000.0,489,0,1,0,1
3.7,103,43,62,1209,400.0,5047,0,1,1,0
4.0,1241,41,13,332,700.0,3513,0,1,0,1
4.1,402,42,15,422,1200.0,1385,0,1,0,1
4.1,56,42,62,817,500.0,903,0,1,1,0
4.2,823,43,20,1156,1000.0,2364,0,1,1,0
3.8,75,41,20,700,750.0,5047,0,1,1,0
4.6,1026,44,17,431,550.0,5047,0,1,1,0
4.2,310,0,29,1045,600.0,183,0,1,1,0
3.9,106,22,62,1547,150.0,739,0,1,1,0
4.2,1369,44,21,123,1400.0,24,0,1,0,1
3.7,61,0,62,831,350.0,4242,0,1,1,0
4.3,1105,22,13,419,700.0,330,0,1,1,0
4.2,106,24,62,233,300.0,4875,0,1,1,0
4.0,113,0,12,1652,250.0,3733,0,1,1,0
3.9,49,41,62,1567,400.0,947,0,1,1,0
4.0,685,42,62,617,250.0,5047,0,1,1,0
3.5,34,43,69,1117,250.0,2921,0,1,1,0
3.9,349,26,20,1462,450.0,1922,0,1,1,0
3.9,154,43,62,1451,200.0,5047,1,0,1,0
4.1,152,43,62,378,600.0,1485,0,1,0,1
4.1,306,44,13,414,600.0,496,0,1,1,0
4.4,192,40,13,332,1000.0,4689,0,1,0,1
3.6,72,43,62,1109,200.0,594,0,1,1,0
4.4,384,44,62,1584,300.0,5047,0,1,1,0
4.0,515,44,20,562,750.0,2963,0,1,1,0
3.9,122,58,62,217,250.0,1939,0,1,1,0
3.7,73,43,70,1118,250.0,5047,1,0,1,0
4.0,99,43,62,1630,200.0,5047,1,0,1,0
3.5,74,43,20,1028,600.0,5047,0,1,1,0
3.8,230,38,13,394,600.0,4017,0,1,1,0
2.6,54,0,29,251,600.0,1102,0,1,1,0
4.3,2873,42,13,337,600.0,5047,0,1,1,0
4.1,992,43,13,404,600.0,1539,0,1,1,0
4.1,37,44,35,787,500.0,3282,0,1,1,0
3.9,70,42,12,1023,150.0,3844,0,1,1,0
4.1,507,43,13,381,600.0,5047,0,1,1,0
3.9,146,41,20,665,1000.0,3388,0,1,0,1
3.8,254,0,20,521,600.0,5047,0,1,1,0
3.8,75,40,69,1121,200.0,2966,0,1,1,0
3.7,47,43,20,1207,800.0,5047,0,1,1,0
3.8,34,22,63,186,350.0,5047,0,1,1,0
4.0,203,43,43,198,350.0,5047,1,0,1,0
3.8,74,8,13,343,650.0,4741,0,1,1,0
2.1,253,26,29,1386,500.0,5047,0,1,1,0
3.8,110,43,72,1002,400.0,5047,0,1,1,0
3.6,54,43,62,1280,400.0,5047,1,0,1,0
3.7,125,43,29,532,500.0,5047,1,0,1,0
3.8,65,43,62,624,550.0,5047,1,0,1,0
4.0,40,43,30,787,300.0,5047,1,0,1,0
4.0,157,43,30,767,300.0,5047,1,0,1,0
3.8,38,38,20,1156,500.0,5047,0,1,1,0
3.7,1015,43,4,663,1300.0,3266,0,1,0,1
3.6,54,43,12,1652,250.0,5047,1,0,1,0
2.7,61,43,62,89,500.0,5047,1,0,1,0
3.8,47,42,13,455,600.0,5047,1,0,1,0
3.4,10,0,13,332,650.0,5047,0,1,1,0
3.7,95,38,62,1156,150.0,5047,0,1,1,0
4.0,1515,40,13,383,900.0,5047,0,1,0,1
3.8,278,22,62,235,200.0,5047,0,1,1,0
3.8,215,43,20,1111,700.0,4233,0,1,1,0
3.8,172,42,20,1423,550.0,2780,0,1,1,0
4.3,1902,42,30,767,400.0,5047,0,1,1,0
3.8,178,38,20,1335,800.0,5047,0,1,1,0
4.3,169,41,30,773,450.0,5047,0,1,1,0
4.1,1054,26,72,709,1400.0,5047,0,1,0,1
3.6,243,43,20,1522,800.0,5047,0,1,1,0
3.8,211,22,29,38,600.0,5047,0,1,1,0
4.1,44,42,62,1636,150.0,5047,1,0,1,0
4.1,724,41,31,769,300.0,5047,1,0,1,0
3.8,34,42,0,187,400.0,5047,1,0,1,0
3.7,47,0,30,951,200.0,5047,0,1,1,0
3.4,212,22,20,1258,800.0,5047,0,1,1,0
3.6,132,0,72,286,600.0,5047,0,1,1,0
3.8,76,30,62,1046,300.0,724,0,1,1,0
3.7,46,0,20,1196,600.0,5047,0,1,1,0
4.1,324,44,13,342,700.0,5047,1,0,1,0
3.1,40,0,62,1196,250.0,5047,0,1,1,0
4.2,185,0,51,1209,300.0,5047,0,1,1,0
4.5,3914,42,60,889,1000.0,5047,1,0,0,1
4.7,4447,42,4,643,1000.0,5047,1,0,0,1
4.0,2160,42,46,627,1000.0,5047,1,0,0,1
4.2,1743,41,57,539,1400.0,5047,1,0,0,1
4.0,1778,16,48,750,1600.0,5047,1,0,0,1
3.7,67,0,62,1563,300.0,5047,0,1,1,0
4.2,414,42,13,429,700.0,5047,0,1,1,0
4.1,76,42,62,1517,450.0,5047,0,1,1,0
4.7,14717,42,16,338,900.0,5047,1,0,1,0
3.9,1389,42,46,718,1400.0,5047,1,0,0,1
4.5,3847,42,13,469,800.0,5047,1,0,1,0
4.0,126,22,20,1390,900.0,5047,0,1,0,1
4.3,1808,42,22,660,900.0,4531,0,1,0,1
4.1,2734,42,13,400,1300.0,5047,1,0,1,0
4.4,1225,41,13,399,800.0,5047,1,0,1,0
4.5,686,42,20,603,1400.0,5047,1,0,0,1
4.3,2306,42,20,65,800.0,5047,1,0,1,0
3.8,1161,42,20,50,650.0,5047,1,0,1,0
4.3,2248,42,20,609,1100.0,5047,1,0,0,1
4.1,1227,42,62,1112,400.0,5047,1,0,1,0
3.9,1160,41,20,517,650.0,5047,1,0,1,0
4.1,440,42,20,1209,500.0,5047,1,0,1,0
4.4,467,41,13,403,800.0,4267,0,1,0,1
4.5,550,42,13,412,900.0,5047,1,0,0,1
4.3,166,41,20,526,800.0,5047,1,0,0,1
4.3,295,41,13,473,850.0,5047,1,0,1,0
4.1,819,41,21,50,800.0,5047,1,0,0,1
4.3,995,42,62,617,350.0,5047,1,0,1,0
4.4,328,42,20,1067,1200.0,5047,1,0,0,1
4.3,450,42,30,958,400.0,5047,1,0,1,0
4.2,676,42,20,1589,650.0,5047,1,0,1,0
4.3,317,0,51,1059,300.0,5047,1,0,1,0
4.1,453,44,20,1156,650.0,5047,1,0,0,1
4.5,941,38,30,951,200.0,5047,1,0,1,0
4.3,236,44,9,223,350.0,5047,1,0,1,0
3.9,121,38,62,1209,400.0,1373,0,1,1,0
4.1,183,42,51,1156,150.0,5047,1,0,1,0
3.1,117,44,62,235,200.0,5047,1,0,1,0
3.7,107,38,20,1212,500.0,5047,1,0,1,0
3.9,164,45,9,217,400.0,5047,1,0,1,0
4.1,445,41,30,180,400.0,5047,1,0,1,0
3.8,291,45,33,784,500.0,5047,1,0,1,0
3.8,63,44,14,428,600.0,5047,1,0,1,0
2.5,547,41,20,1156,450.0,5047,1,0,1,0
3.8,87,0,62,817,250.0,5047,1,0,1,0
3.8,62,44,2,767,150.0,5047,1,0,1,0
2.6,56,22,29,293,500.0,5047,1,0,1,0
2.8,53,41,3,191,600.0,5047,1,0,1,0
3.8,89,42,62,1337,300.0,5047,1,0,1,0
4.2,171,42,30,949,200.0,5047,1,0,1,0
4.0,115,0,20,762,1000.0,5047,1,0,1,0
3.4,46,16,20,1156,1100.0,5047,1,0,1,0
3.6,44,0,62,1287,400.0,5047,1,0,1,0
3.8,31,41,29,1588,400.0,5047,1,0,1,0
3.1,53,0,20,1251,600.0,5047,1,0,1,0
3.6,61,0,13,332,500.0,5047,1,0,1,0
3.8,35,0,72,817,200.0,5047,1,0,1,0
3.8,38,42,30,952,400.0,5047,1,0,1,0
3.6,34,0,62,1002,650.0,5047,1,0,1,0
3.4,9,45,72,1537,800.0,5047,1,0,1,0
4.0,65,38,62,565,350.0,5047,1,0,1,0
3.7,99,41,29,1002,700.0,5047,1,0,1,0
3.8,63,0,13,332,500.0,5047,1,0,1,0
3.8,196,38,29,838,500.0,5047,1,0,1,0
3.4,257,38,62,266,250.0,2011,0,1,1,0
4.0,87,0,9,210,200.0,3215,0,1,1,0
4.0,138,44,20,1167,800.0,5047,1,0,1,0
4.0,152,42,12,219,350.0,5047,0,1,1,0
3.9,144,41,29,1156,500.0,201,0,1,1,0
4.0,281,41,21,801,1500.0,1786,0,1,0,1
3.9,128,42,30,956,200.0,3331,0,1,1,0
3.9,48,22,62,821,400.0,5047,0,1,1,0
4.1,366,16,20,321,600.0,5047,0,1,1,0
4.3,567,43,54,743,2000.0,3090,0,1,0,1
4.4,363,43,13,493,500.0,5047,0,1,1,0
4.2,1534,43,62,1245,600.0,5047,1,0,1,0
4.1,603,43,20,998,1100.0,5047,0,1,0,1
4.2,195,43,30,792,400.0,4005,0,1,1,0
4.5,494,43,30,789,500.0,5047,1,0,1,0
3.7,73,43,70,1118,250.0,5047,1,0,1,0
4.1,511,43,30,789,500.0,1645,0,1,1,0
3.5,34,43,69,1117,250.0,5047,0,1,1,0
4.0,40,43,30,787,300.0,5047,1,0,1,0
4.0,157,43,30,767,300.0,5047,1,0,1,0
3.0,66,43,30,956,250.0,5047,1,0,1,0
4.6,272,42,35,787,400.0,5047,1,0,1,0
4.2,2620,42,20,514,1300.0,5047,0,1,0,1
4.4,9080,41,22,1468,600.0,2165,0,1,0,1
4.4,1225,41,13,399,800.0,5047,1,0,1,0
4.4,174,42,17,467,600.0,5047,1,0,1,0
4.1,1855,38,13,343,600.0,5047,0,1,0,1
4.6,834,42,30,773,400.0,4500,0,1,1,0
4.5,2621,42,33,955,500.0,721,0,1,1,0
4.2,505,42,13,389,800.0,5047,0,1,0,1
4.6,1026,44,17,431,550.0,5047,0,1,1,0
4.3,343,41,62,790,450.0,4036,0,1,0,1
4.1,61,42,30,792,450.0,1743,0,1,1,0
4.3,190,41,0,181,400.0,5047,0,1,1,0
4.2,1077,42,69,1121,400.0,5047,0,1,1,0
4.5,345,42,33,779,300.0,3079,0,1,1,0
4.6,155,42,29,930,500.0,5047,0,1,1,0
3.9,124,41,0,181,500.0,5047,1,0,1,0
4.3,450,42,30,958,400.0,5047,1,0,1,0
4.1,314,38,72,933,650.0,5047,0,1,1,0
4.6,278,42,30,956,400.0,5047,0,1,1,0
4.1,141,42,13,452,1200.0,5047,0,1,1,0
4.3,1902,42,30,767,400.0,5047,0,1,1,0
4.0,151,39,20,706,1100.0,5047,0,1,0,1
4.2,1705,42,13,459,650.0,5047,0,1,0,1
4.1,724,41,31,769,300.0,5047,1,0,1,0
3.9,231,42,30,956,500.0,5047,0,1,1,0
4.2,603,44,30,773,900.0,5047,0,1,1,0
4.2,180,42,30,773,350.0,4268,0,1,1,0
4.0,69,44,30,767,400.0,5047,0,1,1,0
4.8,189,42,30,767,400.0,5047,0,1,1,0
4.1,192,41,30,767,300.0,5047,0,1,1,0
4.5,941,38,30,951,200.0,5047,1,0,1,0
4.1,240,42,9,215,400.0,3982,0,1,1,0
4.3,68,42,30,1676,250.0,5047,0,1,1,0
3.9,140,44,68,1640,200.0,5047,1,0,1,0
4.2,703,44,30,182,450.0,5047,0,1,1,0
4.0,366,41,31,769,300.0,5047,1,0,1,0
4.2,340,42,30,773,500.0,5047,0,1,1,0
4.4,149,42,72,214,350.0,1689,0,1,1,0
4.1,211,42,9,221,200.0,3073,0,1,1,0
4.0,187,44,2,188,500.0,5047,0,1,1,0
4.0,76,38,0,181,500.0,5047,0,1,1,0
3.9,128,42,30,956,200.0,5047,0,1,1,0
4.1,37,44,35,787,500.0,5047,0,1,1,0
3.8,123,42,0,181,400.0,5047,0,1,1,0
4.2,53,42,30,773,400.0,5047,0,1,1,0
4.0,169,42,11,778,400.0,5047,0,1,1,0
3.9,79,44,30,956,800.0,5047,0,1,1,0
4.1,324,44,13,342,700.0,5047,1,0,1,0
4.0,152,42,12,219,350.0,5047,0,1,1,0
4.0,100,44,30,175,150.0,5047,0,1,1,0
3.9,110,42,30,950,200.0,5047,0,1,1,0
3.9,43,42,9,224,200.0,5047,1,0,1,0
4.2,348,41,30,767,300.0,5047,0,1,1,0
4.1,445,41,30,180,400.0,5047,1,0,1,0
3.8,34,42,0,187,400.0,5047,1,0,1,0
3.8,291,45,33,784,500.0,5047,1,0,1,0
3.4,99,45,0,181,400.0,2068,0,1,1,0
3.8,63,44,14,428,600.0,5047,1,0,1,0
3.8,62,44,2,767,150.0,5047,1,0,1,0
4.4,103,45,13,389,700.0,5047,0,1,0,1
4.0,275,40,13,332,500.0,5047,0,1,1,0
2.8,53,41,3,191,600.0,5047,1,0,1,0
4.1,147,42,30,949,200.0,5047,1,0,1,0
4.3,169,41,30,773,450.0,5047,0,1,1,0
3.8,38,42,30,952,400.0,5047,1,0,1,0
3.7,49,44,32,773,400.0,5047,1,0,1,0
3.8,75,40,69,1121,200.0,5047,0,1,1,0
3.8,433,42,35,767,800.0,5047,0,1,1,0
3.7,52,41,13,473,450.0,5047,0,1,1,0
4.0,208,0,70,1122,200.0,5047,0,1,1,0
4.1,43,16,31,769,400.0,5047,0,1,1,0
4.0,87,0,9,210,200.0,5047,0,1,1,0
2.6,56,22,29,293,500.0,5047,1,0,1,0
4.3,576,43,54,743,2000.0,5047,0,1,0,1
4.5,578,43,4,901,1000.0,5047,1,0,0,1
4.4,364,43,13,493,500.0,5047,0,1,1,0
4.4,523,43,20,23,2500.0,5047,0,1,0,1
4.4,1856,43,20,521,1100.0,5047,0,1,0,1
3.8,4655,43,50,1304,2000.0,5047,1,0,1,0
4.0,1879,43,20,1156,600.0,5047,0,1,0,1
4.1,602,43,20,998,1100.0,5047,0,1,0,1
4.1,845,43,20,1534,700.0,5047,0,1,1,0
4.2,823,43,20,1156,1000.0,5047,0,1,1,0
4.1,991,43,13,404,600.0,5047,0,1,1,0
4.1,1962,43,20,201,650.0,5047,0,1,1,0
4.2,817,43,13,397,800.0,5047,1,0,0,1
4.1,2450,43,13,371,700.0,5047,1,0,1,0
4.0,1408,43,60,633,1000.0,5047,1,0,1,0
3.9,475,43,20,1459,600.0,5047,0,1,1,0
4.1,87,43,13,427,700.0,5047,0,1,1,0
3.9,457,43,20,521,1000.0,5047,0,1,1,0
4.2,271,43,60,748,1400.0,5047,1,0,1,0
4.0,783,43,20,1005,750.0,5047,0,1,1,0
4.0,72,43,20,1090,1000.0,5047,0,1,1,0
4.0,293,43,12,1652,250.0,5047,1,0,1,0
3.8,38,43,20,1450,900.0,5047,1,0,1,0
3.8,674,43,57,31,1700.0,5047,1,0,1,0
3.9,293,43,45,1644,250.0,5047,0,1,1,0
3.7,73,43,70,1118,250.0,5047,1,0,1,0
3.5,74,43,20,1028,600.0,5047,0,1,1,0
3.8,215,43,20,1111,700.0,5047,0,1,1,0
3.6,242,43,20,1522,800.0,5047,0,1,1,0
3.1,121,43,20,1196,500.0,5047,0,1,1,0
4.1,507,43,13,381,600.0,5047,0,1,1,0
3.5,34,43,69,1117,250.0,5047,0,1,1,0
3.7,47,43,20,1207,800.0,5047,0,1,1,0
3.8,152,43,60,37,1500.0,5047,1,0,1,0
2.8,227,43,13,332,450.0,5047,1,0,1,0
3.7,1015,43,4,663,1300.0,5047,0,1,0,1
3.6,54,43,62,1280,400.0,5047,1,0,1,0
2.7,61,43,62,89,500.0,5047,1,0,1,0
3.7,81,43,46,878,1200.0,5047,1,0,0,1
3.9,327,43,20,43,500.0,5047,0,1,1,0
3.9,490,43,20,1474,750.0,5047,0,1,1,0
4.1,1963,43,62,1110,600.0,5047,0,1,1,0
4.3,3621,43,62,1635,400.0,5047,0,1,1,0
4.2,1534,43,62,1245,600.0,5047,1,0,1,0
4.2,94,43,62,1156,400.0,5047,1,0,1,0
4.3,656,43,62,1547,250.0,5047,0,1,1,0
4.3,193,43,62,1645,300.0,5047,0,1,1,0
4.0,63,43,62,986,400.0,5047,0,1,1,0
4.2,195,43,30,792,400.0,5047,0,1,1,0
3.7,468,43,62,1547,200.0,5047,1,0,1,0
3.9,44,43,62,621,550.0,5047,0,1,1,0
3.8,480,43,62,322,450.0,5047,0,1,1,0
4.0,567,43,62,1474,400.0,5047,0,1,1,0
3.9,503,43,62,1638,300.0,5047,0,1,1,0
3.9,154,43,62,1451,200.0,5047,1,0,1,0
3.9,213,43,62,317,400.0,5047,0,1,1,0
3.8,108,43,62,370,400.0,5047,0,1,1,0
4.0,99,43,62,1630,200.0,5047,1,0,1,0
4.1,322,43,62,1156,600.0,5047,0,1,1,0
4.1,152,43,62,378,600.0,5047,0,1,0,1
4.0,203,43,43,198,350.0,5047,1,0,1,0
3.6,72,43,62,1109,200.0,5047,0,1,1,0
3.8,65,43,62,624,550.0,5047,1,0,1,0
4.0,126,43,62,1515,300.0,5047,1,0,1,0
3.7,103,43,62,1209,400.0,5047,0,1,1,0
4.7,10541,42,21,1323,1400.0,5047,1,0,0,1
4.7,14723,42,16,338,900.0,5047,1,0,1,0
4.6,4707,44,46,32,1500.0,5047,0,1,1,0
4.4,1577,42,54,1128,2000.0,5047,1,0,0,1
4.5,3919,42,60,889,1000.0,5047,1,0,0,1
4.4,2372,44,21,1124,1100.0,5047,1,0,0,1
4.5,3170,42,21,1233,1500.0,5047,0,1,0,1
4.8,498,42,61,728,2100.0,5047,1,0,0,1
4.2,1760,42,20,637,1200.0,5047,1,0,0,1
4.6,7129,41,13,335,600.0,5047,1,0,1,0
4.5,3471,42,20,1400,1300.0,5047,0,1,0,1
4.6,2592,42,5,724,1300.0,5047,1,0,0,1
4.2,2374,42,57,886,1400.0,5047,1,0,1,0
4.5,3849,42,13,469,800.0,5047,1,0,1,0
4.5,7862,41,61,17,1800.0,5047,1,0,0,1
4.5,3991,42,25,713,1600.0,5047,0,1,0,1
4.3,223,41,21,755,1200.0,5047,1,0,0,1
4.5,6383,44,5,1107,1600.0,5047,1,0,0,1
4.4,1574,42,20,1133,700.0,5047,1,0,0,1
4.2,151,42,20,68,900.0,5047,0,1,0,1
4.9,2249,42,21,134,1500.0,5047,0,1,0,1
4.7,3217,42,16,522,750.0,5047,1,0,1,0
4.2,2619,42,20,514,1300.0,5047,0,1,0,1
4.7,4870,42,20,965,1500.0,5047,1,0,0,1
4.7,4449,42,4,643,1000.0,5047,1,0,0,1
4.4,375,40,18,334,1000.0,5047,1,0,0,1
4.4,9084,41,22,1468,600.0,5047,0,1,0,1
4.1,2737,42,13,400,1300.0,5047,1,0,1,0
4.4,459,44,21,1156,1500.0,5047,0,1,0,1
4.4,115,42,46,1471,1500.0,5047,1,0,0,1
4.5,905,41,54,687,1400.0,5047,1,0,0,1
4.6,5015,42,26,803,1800.0,5047,1,0,0,1
4.3,3463,44,20,1156,600.0,5047,0,1,1,0
4.6,1892,38,21,1430,1200.0,5047,0,1,0,1
4.7,3632,38,20,1325,1600.0,5047,1,0,0,1
4.5,2011,42,54,630,1400.0,5047,1,0,0,1
4.4,7238,42,20,304,600.0,5047,0,1,1,0
4.4,3677,42,20,606,1400.0,5047,0,1,0,1
4.4,2401,41,20,1083,1000.0,5047,0,1,0,1
4.4,1244,41,53,35,1200.0,5047,1,0,0,1
4.4,1227,41,13,399,800.0,5047,1,0,1,0
4.5,724,44,20,1009,1500.0,5047,0,1,0,1
4.1,785,40,20,1375,1500.0,5047,1,0,0,1
4.4,4090,41,5,126,1200.0,5047,1,0,0,1
4.0,78,45,13,382,400.0,5047,0,1,1,0
4.1,1798,42,20,14,1000.0,5047,1,0,0,1
4.0,2161,42,46,627,1000.0,5047,1,0,0,1
4.2,1745,41,57,539,1400.0,5047,1,0,0,1
4.4,177,42,17,467,600.0,5047,1,0,1,0
4.5,688,42,20,603,1400.0,5047,1,0,0,1
4.3,2307,42,20,65,800.0,5047,1,0,1,0
4.3,2577,42,4,688,1200.0,5047,0,1,0,1
4.1,1855,38,13,343,600.0,5047,0,1,0,1
4.5,267,41,20,1008,1300.0,5047,0,1,0,1
4.3,1561,38,57,898,1200.0,5047,1,0,0,1
4.4,2873,42,13,337,600.0,5047,0,1,1,0
4.2,1179,41,57,883,1300.0,5047,0,1,0,1
4.4,684,44,20,1381,1500.0,5047,0,1,0,1
4.2,1370,44,21,123,1400.0,5047,0,1,0,1
4.1,1697,42,20,1196,1200.0,5047,0,1,0,1
3.8,1162,42,20,50,650.0,5047,1,0,1,0
4.1,1250,42,20,1156,600.0,5047,0,1,0,1
4.3,1593,42,20,152,550.0,5047,0,1,1,0
4.1,3006,38,13,374,1000.0,5047,0,1,1,0
4.3,2254,42,20,609,1100.0,5047,1,0,0,1
4.3,551,42,26,1265,1000.0,5047,0,1,0,1
4.3,1474,42,13,406,800.0,5047,1,0,0,1
4.4,192,40,13,332,1000.0,5047,0,1,0,1
3.9,1161,41,20,517,650.0,5047,1,0,1,0
4.3,1810,42,22,660,900.0,5047,0,1,0,1
4.1,315,41,13,383,600.0,5047,1,0,1,0
4.1,6959,42,20,1402,750.0,5047,0,1,1,0
4.1,440,42,20,1209,500.0,5047,1,0,1,0
4.4,387,42,21,1108,1500.0,5047,0,1,0,1
4.2,1627,41,20,1512,1500.0,5047,0,1,0,1
4.5,739,42,20,1109,1200.0,5047,1,0,1,0
4.4,211,42,13,498,800.0,5047,0,1,0,1
4.4,950,42,13,435,900.0,5047,0,1,1,0
4.2,515,42,13,389,800.0,5047,0,1,0,1
4.6,1026,44,17,431,550.0,5047,0,1,1,0
4.4,469,41,13,403,800.0,5047,0,1,0,1
4.1,676,40,20,605,900.0,5047,0,1,0,1
4.3,342,42,20,555,800.0,5047,0,1,1,0
4.5,553,42,13,412,900.0,5047,1,0,0,1
4.2,767,41,20,1272,1700.0,5047,0,1,0,1
4.2,533,42,20,600,600.0,5047,0,1,1,0
4.3,170,41,20,526,800.0,5047,1,0,0,1
4.1,1574,42,20,109,750.0,5047,0,1,1,0
4.3,295,41,13,473,850.0,5047,1,0,1,0
4.1,259,41,20,1149,750.0,5047,0,1,0,1
4.1,819,41,21,50,800.0,5047,1,0,0,1
4.1,1795,42,57,881,1200.0,5047,0,1,0,1
4.4,1811,41,20,1678,1000.0,5047,0,1,0,1
4.1,759,40,4,1196,1200.0,5047,1,0,0,1
4.0,1519,40,13,383,900.0,5047,0,1,0,1
4.2,2714,40,13,404,1000.0,5047,0,1,0,1
3.9,1143,42,20,1352,500.0,5047,0,1,1,0
4.0,797,44,20,1156,900.0,5047,0,1,0,1
4.1,1118,42,20,289,750.0,5047,0,1,1,0
4.0,960,44,20,1669,500.0,5047,0,1,1,0
4.0,314,42,20,610,800.0,5047,0,1,1,0
4.2,170,41,13,427,700.0,5047,0,1,1,0
4.0,578,38,20,208,600.0,5047,0,1,1,0
3.9,485,42,20,1427,700.0,5047,0,1,0,1
4.4,329,42,20,1067,1200.0,5047,1,0,0,1
3.8,178,38,20,1335,800.0,5047,0,1,1,0
4.2,876,42,13,339,600.0,5047,0,1,0,1
4.0,1241,41,13,332,700.0,5047,0,1,0,1
4.2,1067,42,13,394,800.0,5047,0,1,1,0
4.2,676,42,20,1589,650.0,5047,1,0,1,0
4.1,225,42,20,1239,600.0,5047,0,1,0,1
4.1,895,40,13,395,800.0,5047,0,1,1,0
4.0,786,42,20,238,800.0,5047,0,1,1,0
4.0,864,42,20,604,850.0,5047,0,1,0,1
3.9,783,42,20,235,750.0,5047,0,1,1,0
4.1,141,42,13,452,1200.0,5047,0,1,1,0
3.9,660,42,20,618,500.0,5047,0,1,1,0
4.1,306,44,13,414,600.0,5047,0,1,1,0
4.1,1241,42,49,632,1500.0,5047,1,0,0,1
3.7,291,41,20,69,750.0,5047,0,1,0,1
4.0,151,39,20,706,1100.0,5047,0,1,0,1
4.1,402,42,15,422,1200.0,5047,0,1,0,1
4.0,515,44,20,562,750.0,5047,0,1,1,0
3.9,155,42,58,902,1000.0,5047,1,0,0,1
